task_id,problem,handoff,corruption_type,label,label_source,source,cosine_similarity,entity_overlap,length_ratio,sentence_count_ratio,section_coverage,verbatim_copy_rate,trailing_specificity,constraint_count,role_pronoun_rate,novel_api_rate,function_name_preserved,signature_param_diff,nli_contradiction_max,nli_entailment_mean,stage1_score,cascade_prediction,escalated_to_stage2
he_058,"Return sorted unique common elements for two lists.
>>> common([1, 4, 3, 34, 653, 2, 5], [5, 7, 1, 5, 9, 653, 121])
[1, 5, 653]
>>> common([5, 3, 2, 8], [3, 2])
[2, 3]","**HANDOFF MESSAGE FOR AGENT B**

**Function Requirements:**
Write a Python function that takes two lists as input and returns a new list containing the unique common elements between both input lists, sort in descending order order.

**Function Signature:**
```python
def common(list1, list2):
    pass
```

**Key Edge Cases to Handle:**
- Duplicate elements in either input list (the output must contain only unique elements, as shown in the example `common([1, 4, 3, 34, 653, 2, 5], [5, 7, 1, 5, 9, 653, 121])` yielding `[1, 5, 653]`).
- Lists with no common elements (should return an empty list `[]`).
- Empty input lists (should return `[]`).
- Unordered output (the result must be sorted numerically/alphabetically, as seen in `[3, 2]` becoming `[2, 3]`).

**Plan / Approach:**
1. Convert both input lists to Python `set` objects to automatically filter out duplicates and enable efficient intersection operations.
2. Find the intersection of the two sets using the `&` operator (or `.intersection()`).
3. Convert the resulting set back into a list.
4. Sort the list in ascending order using the `sorted()` function.
5. Return the sorted list.",wrong_algorithm_name,0,measured,humaneval,0.6863338,0.2181818181818181,5.228571428571429,7.5,0.5,0.05,0.358974358974359,5,0.0,1.0,1.0,12.0,0.9996929168701172,0.1648850739002227,0.8641694361735297,1,False
he_058,"Return sorted unique common elements for two lists.
>>> common([1, 4, 3, 34, 653, 2, 5], [5, 7, 1, 5, 9, 653, 121])
[1, 5, 653]
>>> common([5, 3, 2, 8], [3, 2])
[2, 3]","**HANDOFF MESSAGE FOR AGENT B**

**Function Requirements:**
Write a Python function that takes two lists as input and returns a new list containing the unique common elements between both input lists, sorted in descending order.

**Function Signature:**
```python
def common(list1, list2):
    pass
```

**Key Edge Cases to Handle:**
- Duplicate elements in either input list (the output must contain only unique elements, as shown in the example `common([1, 4, 3, 34, 653, 2, 5], [5, 7, 1, 5, 9, 653, 121])` yielding `[1, 5, 653]`).
- Lists with no common elements (should return an empty list `[]`).
- Empty input lists (should return `[]`).
- Unordered output (the result must be sorted numerically/alphabetically, as seen in `[3, 2]` becoming `[2, 3]`).

**Plan / Approach:**
1. Convert both input lists to Python `set` objects to automatically filter out duplicates and enable efficient intersection operations.
2. Find the intersection of the two sets using the `&` operator (or `.intersection()`).
3. Convert the resulting set back into a list.
4. Sort the list in ascending order using the `sorted()` function.
5. Return the sorted list.",invert_objective,0,measured,humaneval,0.68977267,0.2222222222222222,5.2,7.5,0.5,0.0502793296089385,0.358974358974359,5,0.0,1.0,1.0,12.0,0.9996929168701172,0.151846244931221,0.8608361028401962,1,False
he_068,"""Given an array representing a branch of a tree that has non-negative integer nodes
your task is to pluck one of the nodes and return it.
The plucked node should be the node with the smallest even value.
If multiple nodes with the same smallest even value are found return the node that has smallest index.
The plucked node should be returned in a list, [ smalest_value, its index ],
If there are no even values or the given array is empty, return [].
Example 1:
Input: [4,2,3]
Output: [2, 1]
Explanation: 2 has the smallest even value, and 2 has the smallest index.
Example 2:
Input: [1,2,3]
Output: [2, 1]
Explanation: 2 has the smallest even value, and 2 has the smallest index.
Example 3:
Input: []
Output: []
Example 4:
Input: [5, 0, 3, 0, 4, 2]
Output: [0, 1]
Explanation: 0 is the smallest value, but  there are two zeros,
so we will choose the first zero, which has the smallest index.
Constraints:
* 1 <= nodes.length <= 10000
* 0 <= node.value","If there are multiple nodes with this same smallest even value, pick the one with the **smallest index** (i.e., the first occurrence).",over_summarization,0,measured,humaneval,0.69211584,0.0425531914893617,0.125,0.125,0.0,0.0,0.1333333333333333,0,0.0,0.0,0.0,,0.0264335628598928,0.1832404285669326,0.006666666666666667,0,False
he_063,"The FibFib number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
fibfib(0) == 0
fibfib(1) == 0
fibfib(2) == 1
fibfib(n) == fibfib(n-1) + fibfib(n-2) + fibfib(n-3).
Please write a function to efficiently compute the n-th element of the fibfib number sequence.
>>> fibfib(1)
0
>>> fibfib(5)
4
>>> fibfib(8)
24","**HANDOFF MESSAGE FOR AGENT B**

**Function Requirements:**
Write a Python function to efficiently compute the $n$-th element of the ""FibFib"" sequence. 

**Function Signature:**


**Sequence Definition:**

**Examples / Test Cases:**

**Edge Cases to Handle:**

**Plan / Approach:**",tool_result_drop,0,measured,humaneval,0.65864617,0.0,0.6428571428571429,0.6666666666666666,0.1666666666666666,0.0606060606060606,0.4782608695652174,1,0.0,0.0,0.0,,0.0183338429778814,0.017760545015335,0.0033333333333333335,0,False
he_068,"""Given an array representing a branch of a tree that has non-negative integer nodes
your task is to pluck one of the nodes and return it.
The plucked node should be the node with the smallest even value.
If multiple nodes with the same smallest even value are found return the node that has smallest index.
The plucked node should be returned in a list, [ smalest_value, its index ],
If there are no even values or the given array is empty, return [].
Example 1:
Input: [4,2,3]
Output: [2, 1]
Explanation: 2 has the smallest even value, and 2 has the smallest index.
Example 2:
Input: [1,2,3]
Output: [2, 1]
Explanation: 2 has the smallest even value, and 2 has the smallest index.
Example 3:
Input: []
Output: []
Example 4:
Input: [5, 0, 3, 0, 4, 2]
Output: [0, 1]
Explanation: 0 is the smallest value, but  there are two zeros,
so we will choose the first zero, which has the smallest index.
Constraints:
* 1 <= nodes.length <= 10000
* 0 <= node.value","**HANDOFF MESSAGE FOR AGENT B**

**Function to Build:**
Write a Python function that takes an array (list) of non-negative integers representing a tree branch, finds the ""plucked node"" according to specific criteria, and returns it as a list .

**Exact Function Signature:**


**Selection Rules for Plucking:**

**Edge Cases to Handle:**

**Approach / Algorithm:**",tool_result_drop,0,measured,humaneval,0.676155,0.0689655172413793,0.3011363636363636,0.25,0.3333333333333333,0.0,0.5,0,0.0,0.0,0.0,,0.0265310611575841,0.0326470285654068,0.005,0,False
he_067,"In this task, you will be given a string that represents a number of apples and oranges
that are distributed in a basket of fruit this basket contains
apples, oranges, and mango fruits. Given the string that represents the total number of
the oranges and apples and an integer that represent the total number of the fruits
in the basket return the number of the mango fruits in the basket.
for examble:
fruit_distribution(""5 apples and 6 oranges"", 19) ->19 - 5 - 6 = 8
fruit_distribution(""0 apples and 1 oranges"",3) -> 3 - 0 - 1 = 2
fruit_distribution(""2 apples and 3 oranges"", 100) -> 100 - 2 - 3 = 95
fruit_distribution(""100 apples and 1 oranges"",120) -> 120 - 100 - 1 = 19","A simple way to do this is to split the string by spaces and extract the elements at the expected indices (e.g., index 0 for apples, index 3 for oranges), or use regular expressions to find all numbers in the string.",over_summarization,0,measured,humaneval,0.41335225,0.0869565217391304,0.328,0.3333333333333333,0.0,0.0,0.375,0,0.0,0.0,0.0,,0.0547514520585536,0.5445916652679443,0.0,0,False
he_072,"Write a function that returns True if the object q will fly, and False otherwise.
The object q will fly if it's balanced (it is a palindromic list) and the sum of its elements is less than or equal the maximum possible weight w.
Example:
will_it_fly([1, 2], 5) ➞ False
# 1+2 is less than the maximum possible weight, but it's unbalanced.
will_it_fly([3, 2, 3], 1) ➞ False
# it's balanced, but 3+2+3 is more than the maximum possible weight.
will_it_fly([3, 2, 3], 9) ➞ True
# 3+2+3 is less than the maximum possible weight, and it's balanced.
will_it_fly([3], 5) ➞ True
# 3 is less than the maximum possible weight, and it's balanced.","Function Purpose: Write a Python function that determines if an object `q` (represented as a list of numbers) will ""fly"" based on two conditions: - The list must be balanced (i.e., it is a palindrome, reading the same forwards and backwards).",over_summarization,0,measured,humaneval,0.7390645,0.0625,0.3596491228070175,0.1666666666666666,0.0,0.0,0.1666666666666666,1,0.0,0.0,0.0,,0.0115258125588297,0.0583537444472312,0.0,0,False
he_074,"Write a function that accepts two lists of strings and returns the list that has
total number of chars in the all strings of the list less than the other list.
if the two lists have the same number of chars, return the first list.
Examples
total_match([], []) ➞ []
total_match(['hi', 'admin'], ['hI', 'Hi']) ➞ ['hI', 'Hi']
total_match(['hi', 'admin'], ['hi', 'hi', 'admin', 'project']) ➞ ['hi', 'admin']
total_match(['hi', 'admin'], ['hI', 'hi', 'hi']) ➞ ['hI', 'hi', 'hi']
total_match(['4'], ['1', '2', '3', '4', '5']) ➞ ['4']","**Handoff Message for Agent B** You need to write a Python function that compares two lists of strings based on the total character count across all strings within each list. ### Function Signature ```python def total_match(list1: list[str], list2: list[str]) -> list[str]: ``` ### Requirements & Behavior 1. Calculate the sum of the lengths of all strings in `list1`. 2.",truncation,0,measured,humaneval,0.6435189,0.1111111111111111,0.7108433734939759,1.3333333333333333,0.0,0.0178571428571428,0.2962962962962963,1,0.0,1.0,1.0,0.0,0.9838565587997437,0.0884978473186492,0.09799089066498208,0,False
he_072,"Write a function that returns True if the object q will fly, and False otherwise.
The object q will fly if it's balanced (it is a palindromic list) and the sum of its elements is less than or equal the maximum possible weight w.
Example:
will_it_fly([1, 2], 5) ➞ False
# 1+2 is less than the maximum possible weight, but it's unbalanced.
will_it_fly([3, 2, 3], 1) ➞ False
# it's balanced, but 3+2+3 is more than the maximum possible weight.
will_it_fly([3, 2, 3], 9) ➞ True
# 3+2+3 is less than the maximum possible weight, and it's balanced.
will_it_fly([3], 5) ➞ True
# 3 is less than the maximum possible weight, and it's balanced.","Handoff Message for Agent B:

Write a Python function that determines if an object  (represented as a list of numbers) will ""fly"" based on two conditions:
The function should return  if both conditions are met, and  otherwise.



",tool_result_drop,0,measured,humaneval,0.40980193,0.0303030303030303,0.3245614035087719,0.1666666666666666,0.0,0.0,0.3333333333333333,1,0.0,0.0,0.0,,0.0223714727908372,0.7781009078025818,0.0033333333333333335,0,False
he_072,"Write a function that returns True if the object q will fly, and False otherwise.
The object q will fly if it's balanced (it is a palindromic list) and the sum of its elements is less than or equal the maximum possible weight w.
Example:
will_it_fly([1, 2], 5) ➞ False
# 1+2 is less than the maximum possible weight, but it's unbalanced.
will_it_fly([3, 2, 3], 1) ➞ False
# it's balanced, but 3+2+3 is more than the maximum possible weight.
will_it_fly([3, 2, 3], 9) ➞ True
# 3+2+3 is less than the maximum possible weight, and it's balanced.
will_it_fly([3], 5) ➞ True
# 3 is less than the maximum possible weight, and it's balanced.","Handoff Message for Agent B:

1. Function Purpose:
Write a Python function that determines if an object `q` (represented as a list of numbers) will ""fly"" based on two conditions:
   - The list must be balanced (i.e., it is a palindrome, reading the same forwards and backwards).
   - The sum of all elements in the list must be less than or equal to the maximum possible weight `w`.
The function should return `True` if both conditions are met, and `False` otherwise.

2. Exact Function Signature:
```python
def will_it_fly_impl(q: list, w: int) -> bool:
```

3. Key Edge Cases to Handle:
   - Single-element lists (e.g., `[3], 5` -> `True` since a single element is inherently palindromic and you just check its sum against `w`).
   - Lists where the sum equals `w` exactly (should return `True` if palindromic, as the condition is ""less than or equal"").
   - Unbalanced lists with a sum well below `w` (e.g., `[1, 2], 5` -> `False` because it's not a palindrome).
   - Balanced lists that exceed the weight limit (e.g., `[3, 2, 3], 1` -> `False`).

4. Brief Plan/Approach:
   - First, check if the list `q` is equal to its reverse (`q == q[::-1]`). If it's not palindromic, immediately return `False`.
   - Second, check if `sum(q) <= w`. If the sum exceeds `w`, return `False`.
   - If both checks pass, return `True`.",signature_rename,0,measured,humaneval,0.7679191,0.15,1.973684210526316,2.6666666666666665,0.1666666666666666,0.0090497737556561,0.2032520325203252,4,0.0,0.0,1.0,,0.9837189316749572,0.2605301141738891,0.5641539470248934,1,True
